ven_id,ven_name,ven_lat,ven_lng,ven_category_name,ven_category_id,ven_address,neighbourhood,neighbourhood_lat,neigbourhood_long,borough
4bd705e07b1876b0f16b8d86,Harvey's,43.71096402126402,-79.30908534280502,Fast Food Restaurant,4bf58dd8d48988d16e941735,1100 O'Connor Drive,"Parkview Hill, Woodbine Gardens",43.71,-79.31,East York
55895716498eaf69c53e1042,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports,4f4528bc4b90abdf24c9de85,6 Curity Ave (Cranfield Road),"Parkview Hill, Woodbine Gardens",43.71,-79.31,East York
50b63ac8e4b03158df08777b,Nostalgia,43.706832771917064,-79.31178314223835,Café,4bf58dd8d48988d16d941735,Canada,"Parkview Hill, Woodbine Gardens",43.71,-79.31,East York
4c615363832fa593c3bdf1d3,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store,4bf58dd8d48988d100951735,805 O'Connor Drive (St. Clair),"Parkview Hill, Woodbine Gardens",43.71,-79.31,East York
590e0fbfd8096e608dcc8fd4,Rise & Dine Eatery,43.705769,-79.311638,Breakfast Spot,4bf58dd8d48988d143941735,2714 St Clair Ave E,"Parkview Hill, Woodbine Gardens",43.71,-79.31,East York
51755dc7498ece19b7261641,Banh Mi Boys,43.659292,-79.381949,Sandwich Place,4bf58dd8d48988d1c5941735,399 Yonge St. (Gerrard St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
50c90bede4b066a03d8bacfb,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site,4deefb944765f83613cdba6e,60 Carlton St. (at Church St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b2bd898f964a52042bc24e3,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant,4bf58dd8d48988d111941735,398 Church St (McGill Street),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5ba6a28a018cbb003999397a,Cuppa Tea,43.661371,-79.381239,Tea Room,4bf58dd8d48988d1dc931735,20 Carlton Street,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
560b1653498e1a2dfa4af722,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant,55a59bace4b013909087cb24,396 Church St (McGill Street),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5a81ae339deb7d369fa7f146,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop,4bf58dd8d48988d1e0931735,44 Gerrard St W (Yonge St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad887d2f964a520111221e3,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub,4bf58dd8d48988d155941735,425 Church St. (at Wood St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad4c062f964a5200bf820e3,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop,52f2ab2ebcbc57f1066b8b18,329 Yonge St (at Dundas St E),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4aeb5989f964a5203ec121e3,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio,4bf58dd8d48988d102941735,"2 College St. W, Suite 306 (at Yonge St.)","Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c8facf91664b1f79c90aa2f,College Park Area,43.659453,-79.383785,Park,4bf58dd8d48988d163941735,College St.,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5064c3dde4b07c5a18986283,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint,4bf58dd8d48988d16c941735,329 Yonge Street,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
56d4d1b3cd1035fe77e1492c,Page One Cafe,43.65777161112601,-79.3760725691681,Café,4bf58dd8d48988d16d941735,106 Mutual St (btwn Dundas & Gould St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5615b6c4498e3c32c67ad78f,Blaze Pizza,43.656518,-79.380015,Pizza Place,4bf58dd8d48988d1ca941735,"10 Dundas Street East, #124","Garden District, Ryerson",43.66,-79.38,Downtown Toronto
57bee570498e009b84719d5e,Black Bear Espresso,43.66143582514135,-79.3814931962942,Coffee Shop,4bf58dd8d48988d1e0931735,25 Carlton St,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4bc1db6e2a89ef3beec8f288,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center,4bf58dd8d48988d1a9941735,40 Gould St. (btwn Victoria & Church),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ab2b0b9f964a520e56b20e3,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub,4bf58dd8d48988d155941735,35 Elm St. (at Bay St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
522e017f11d203fd9df25f43,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center,4bf58dd8d48988d175941735,382 Yonge St (Yonge & Gerrard),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c3069603896e21eb882e590,Golden Diner,43.66234167901005,-79.37743376144903,Diner,4bf58dd8d48988d147941735,105 Carlton St (Jarvis St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4cd2e74d3e0c8cfa87971a12,Oakham Café,43.658077944767534,-79.37831497990125,Café,4bf58dd8d48988d16d941735,55 Gould St. (Chruch),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b32a8bdf964a5202d1125e3,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse,4bf58dd8d48988d1cc941735,7 Elm St. (at Yonge St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
511b918be4b00262d6b926b6,Marshalls,43.659308,-79.3824621,Department Store,4bf58dd8d48988d1f6941735,382 Yonge Street (Gerrard St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5707027d498edd885aea5dce,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint,4bf58dd8d48988d16c941735,435 Yonge Street,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
57eda381498ebe0e6ef40972,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store,4bf58dd8d48988d103951735,220 Yonge St (at Dundas St W),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5a55078bda5ede6ed9d73a62,Tokyo Smoke,43.65723,-79.38087,Coffee Shop,4bf58dd8d48988d1e0931735,333 Yonge Street,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4fb13c20e4b011e6f93513c0,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop,4bf58dd8d48988d1e0931735,122 Bond Street (at Gould St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
506a2591e4b0961239b8c825,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café,4bf58dd8d48988d16d941735,329 Yonge St. (inside Silver Snail),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
55a9bbf9498e00ffd7f4c71f,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place,4bf58dd8d48988d153941735,74 Dundas St E,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
502ad662e4b0cc2719059805,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery,4bf58dd8d48988d1e2931735,33 Gould St. (at Bond St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad4c064f964a5208ff820e3,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa,4bf58dd8d48988d1ed941735,18 Elm St,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
539c6f13498e06f4cc765165,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant,52e81612bcbc57f1066b79f9,43 Elm St (Bay),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b8c0fa3f964a52085bb32e3,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant,4bf58dd8d48988d10b941735,439 Yonge Street (College),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad8cd16f964a520c91421e3,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza,4bf58dd8d48988d164941735,1 Dundas St E (at Yonge St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
52f6816f11d24a43115dc834,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant,4bf58dd8d48988d110941735,"382 Yonge Street, Unit #7 (Gerrard)","Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad4cba2f964a520d1fb20e3,Panago,43.65825817735338,-79.38431282558368,Pizza Place,4bf58dd8d48988d1ca941735,44 Gerrard St. W (at Bay St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4eecbef20aaf1d45b10cdddb,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store,4bf58dd8d48988d118951735,2 Carlton St. (at Yonge St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
537d4d6d498ec171ba22e7fe,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop,4bf58dd8d48988d1e0931735,82 Gerrard Street W (Gerrard & LaPlante),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5db70a0c306d6b000861ac9f,NEO COFFEE BAR,43.66013,-79.38583,Coffee Shop,4bf58dd8d48988d1e0931735,770 Bay Street Unit 3,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad4c061f964a52095f720e3,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant,4bf58dd8d48988d149941735,340 Yonge St (at Gould St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4bcb2a13fb84c9b68b391e3e,Canadian National Ballet School,43.663681,-79.377237,Dance Studio,4bf58dd8d48988d134941735,400 Jarvis St (btwn Carlton & Maitland St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
50c20a89e4b02803a189384b,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar,4bf58dd8d48988d112941735,471 Church St. (btwn Alexander & Maitland St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
533d629b498e7452f4a50bda,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place,4bf58dd8d48988d1ca941735,469 Church St. (at Wellesley St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
509e9ef6e4b0ab175389a6c5,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant,55a59bace4b013909087cb24,91 Dundas St E (at Church St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
523c961b11d2076f0e5dc8f4,Starbucks,43.659509,-79.382132,Coffee Shop,4bf58dd8d48988d1e0931735,407 Yonge St (at Gerrard St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c24fab0a852c928070de46c,Allan Gardens Conservatory,43.661915451854576,-79.3746870789171,Garden,4bf58dd8d48988d15a941735,19 Horticulural Ave (Allan Gardens),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
557231e3498e540f05f3083c,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop,4bf58dd8d48988d1e0931735,70 Gerrard St West (Bay St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
568dcf20498e1601e2f8b87f,Ali Baba's - Yonge north of Dundas,43.6578670583589,-79.3811759912352,Middle Eastern Restaurant,4bf58dd8d48988d115941735,357 Yonge Street (North of Dundas),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4adc9148f964a520512d21e3,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant,4bf58dd8d48988d1c1941735,"323 Yonge St, Unit 114 (Yonge & Dundas)","Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b654efaf964a520aeec2ae3,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar,4bf58dd8d48988d1d8941735,457 Church St (Alexander),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b744336f964a520d8d02de3,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant,4bf58dd8d48988d115941735,78 Gerrard St W,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
599cb69eb5461876d54ab713,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant,4bf58dd8d48988d111941735,66 Gerrard St E,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
514cc159e4b0e4f73af4eced,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue,4bf58dd8d48988d1e5931735,251 Victoria St (btwn Dundas St. E & Shuter St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ed6319130f813e77a9f8a3b,Joe Fresh,43.661956,-79.38016,Clothing Store,4bf58dd8d48988d103951735,60 Carlton St (at Church St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad5de88f964a520ca0321e3,Starbucks,43.661527,-79.383411,Coffee Shop,4bf58dd8d48988d1e0931735,450 Yonge St (at College St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c193c77838020a1e768e561,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant,4bf58dd8d48988d111941735,451 Church St.,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ed6891eb8f7304633d56a7a,LCBO,43.66203855690188,-79.37949019078559,Liquor Store,4bf58dd8d48988d186941735,60 Carlton St. (at Church St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad7a7b6f964a520520d21e3,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub,4bf58dd8d48988d11f941735,12 Alexander St (Yonge St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
536eac35498ee72591577301,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place,4bf58dd8d48988d1c5941735,435 Yonge St (College St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
54d0104f498ea0dc2e73a187,The Saint James Hotel,43.659398011456965,-79.38093249633705,Hotel,4bf58dd8d48988d1fa931735,26 Gerard St E (Yonge),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
525ebec6498e33c5702cd7d3,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar,4bf58dd8d48988d123941735,"382 Yonge Street, Unit #6 (Gerrard St W)","Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5446f60b498e4a38ccda6bc8,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store,4bf58dd8d48988d106951735,465 Church St (Church @ Maitland),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
56bdf21b498ee5ac0b6f6682,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop,4bf58dd8d48988d1f2941735,306 Yonge Street (Dundas W),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
566387f1498e4003e174ef72,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant,4bf58dd8d48988d1ce941735,476 Yonge St (at Granville St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad9f408f964a5204a1c21e3,Cora Breakfast & Lunch,43.66139369623902,-79.38131959688991,Breakfast Spot,4bf58dd8d48988d143941735,27 Carlton St (btwn Yonge St & Church St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4adbbae6f964a520402a21e3,Cineplex Cinemas,43.65612555948613,-79.38039005666784,Movie Theater,4bf58dd8d48988d17f941735,10 Dundas St E (at Yonge St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b23d2b2f964a520795a24e3,Dollarama,43.66068,-79.38468,Discount Store,52dea92d3cf9994f4e043dbb,"777 Bay St, College Park (at College St. W)","Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4d927b8352ed224b27d008ac,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place,4bf58dd8d48988d153941735,496 Yonge St. (at Grosvenor St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4af1b6e5f964a5206be221e3,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint,4bf58dd8d48988d16c941735,10 College St (at Yonge St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ae1296df964a5208c8521e3,Fran's,43.661255320138636,-79.38389304122866,Diner,4bf58dd8d48988d147941735,20 College St (at Yonge St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
512ce732e4b0aa0ac5f50f05,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa,4bf58dd8d48988d1ed941735,736 Bay Street (Bay & Hayter),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5a62412b1108ba191da5ba06,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant,4bf58dd8d48988d111941735,655 Bay Street (( Bay st & Elm st)),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5a43c3ddacb00b66ac2ee7d8,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store,4bf58dd8d48988d122951735,Toronto Eaton Centre,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
50a3dc33e4b07d69fbfe80ee,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store,4bf58dd8d48988d1f8941735,382 Yonge St (Gerrard St. E),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
59bd8286b0405605d8d13ea6,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop,52e81612bcbc57f1066b7a0c,372 Yonge Street #2 (Yonge & Gerrard),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
52423fb211d22dbd0eea431b,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar,4bf58dd8d48988d11c941735,459 Church Street (Maitland),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad88725f964a5200d1221e3,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar,4bf58dd8d48988d1d8941735,465-467 Church St.,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ae201e1f964a520bb8921e3,Wendy’s,43.662820073147046,-79.38337917323224,Fast Food Restaurant,4bf58dd8d48988d16e941735,475 Yonge Street (at Alexander St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4adf8077f964a5202d7b21e3,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant,4bf58dd8d48988d115941735,126 Dundas Street East,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
5771c4be498e6c9fa7babc01,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop,52e81612bcbc57f1066b7a0c,637B Bay St,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b8bf257f964a520fcb332e3,freshii,43.66128623053018,-79.38396405932683,Salad Place,4bf58dd8d48988d1bd941735,23 College Street (btwn Yonge & Bay),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ad7929cf964a520500c21e3,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner,4bf58dd8d48988d147941735,249 Victoria Street (btwn Dundas St E and Shuter St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4d1cdda5d2a3a090cbd26772,Lake Devo,43.6569936860937,-79.37689788366988,Lake,4bf58dd8d48988d161941735,Victoria St. (at Gould St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4afcc52df964a520b82522e3,Donatello Restaurant,43.657489310288014,-79.38360495100461,Italian Restaurant,4bf58dd8d48988d110941735,37 Elm St. (at Bay St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c054c04f56c2d7ffe711f66,Shoppers Drug Mart,43.658475,-79.384868,Pharmacy,4bf58dd8d48988d10f951735,700 Bay St (Gerrard Street),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4bb7ed2fb35776b0116ac801,Pita Way,43.661512057192034,-79.3810065733131,Falafel Restaurant,4bf58dd8d48988d10b941735,40 Carlton St,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c66e62119f3c9b6493fa1ff,Oasis Aqua Lounge,43.66197612790881,-79.377681165469,Lounge,4bf58dd8d48988d121941735,231 Mutual Drive (Carlton),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4d077daee350b60c3bbb9242,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop,4bf58dd8d48988d1e0931735,350 Victoria St. (in Ryerson Podium Building),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4ae1b52bf964a520dd8621e3,Daily Sushi,43.66138539281109,-79.38157955833417,Sushi Restaurant,4bf58dd8d48988d1d2941735,20 Carlton St. (Yonge),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c2b8fd657a9c9b6c31bf667,Magic Lantern: Carlton Cinema,43.66144452110627,-79.38151301610712,Movie Theater,4bf58dd8d48988d17f941735,20 Carlton St (at Yonge St),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4df909dfe4cd2129701c0690,JOEY Eaton Centre,43.6560936540828,-79.38187792357716,New American Restaurant,4bf58dd8d48988d157941735,1 Dundas St W,"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4b296c07f964a5209c9e24e3,Darvish,43.66340728021761,-79.38392863889676,Middle Eastern Restaurant,4bf58dd8d48988d115941735,508 Yonge St. (Btwn Maitland St. & Alexander St.),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
58e91d60e0adac258fcea481,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant,4bf58dd8d48988d145941735,66 Edward Street (Bay Street),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4c302ae47cc0c9b6e90ded9a,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar,4bf58dd8d48988d1d8941735,506 Church St (btwn Maitland & Alexander),"Garden District, Ryerson",43.66,-79.38,Downtown Toronto
4bdf1c4bffdec92826c0eaa1,Booster Juice,43.65631796,-79.38276487,Juice Bar,4bf58dd8d48988d112941735,"20 Dundas Street West, Unit #F07 (btwn Yonge & Bay)","Garden District, Ryerson",43.66,-79.38,Downtown Toronto
